OBJECTID,BdVal,PctNum,BdName,ElectPct,Requests,Returns,PercentReturned,Party,ELECTNO_1,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
26,0930,930.0,YOUNGTOWN,0930,788,396,0.502538,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5644623.2578125,14355.1966564837
27,0902,902.0,WESTWORLD,0902,1473,1166,0.791581,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15490180.8828125,16623.7309388096
28,0881,881.0,WACKER PARK,0881,603,387,0.641791,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3065823.546875,8747.81285084838
29,0394,394.0,INDIAN SPRINGS,0394,1278,593,0.464006,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2876912.73828125,7754.69698928783
30,0836,836.0,TIGER MOUNTAIN,0836,365,332,0.909589,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9630982.046875,14459.6741121595
31,0385,385.0,HOPI,0385,565,398,0.704424,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4749096.0390625,10804.7364142
32,0686,686.0,RIATA,0686,513,295,0.575048,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3354257.88671875,9295.37811358657
33,0252,252.0,EDISON,0252,867,383,0.441753,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4016135.7578125,9681.76295905044
34,0127,127.0,CHOLLA,0127,1286,617,0.479782,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4638265.921875,9637.08644365046
35,0583,583.0,OASIS,0583,545,314,0.576146,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5461408.30859375,9514.56350888604
36,0089,89.0,CACTUS WREN,0089,279,104,0.372759,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1849288.9765625,5735.18122308826
37,0767,767.0,SOLCITO,0767,445,346,0.777528,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1877962.43359375,5813.64188478238
38,0210,210.0,DESERT HARBOR,0210,1013,691,0.682132,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6655250.796875,11227.5158115737
39,0498,498.0,MAYBERRY,0498,800,655,0.81875,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14457162.8125,20116.9533923131
40,0755,755.0,SIERRA PASS,0755,1252,959,0.765974,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11752838.4570313,18723.2958917343
41,0753,753.0,SIERRA HILLS,0753,795,619,0.778616,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,25391042.6601563,28528.1925215895
42,0546,546.0,NEELY,0546,234,121,0.517094,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1866673.5546875,5794.39746117938
43,0260,260.0,EMMETT,0260,841,490,0.582639,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4638815.1875,10106.8873251485
44,0794,794.0,SUMMERSIDE,0794,949,510,0.537407,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,18795600.3007813,23203.2508483231
45,0337,337.0,GREENWAY,0337,928,585,0.630387,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5333411.9140625,11890.0327358016
46,0249,249.0,EASTRIDGE,0249,635,341,0.537007,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8998089.60546875,14930.317503827
47,0922,922.0,WINDMILL,0922,612,418,0.683006,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1887395.0390625,5831.19876321056
48,0011,11.0,ALAMO,0011,996,505,0.507028,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3748679.31640625,7756.22282604278
49,0164,164.0,CORDONIZ,0164,1039,424,0.408084,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6694619.6484375,12141.0793275829
50,0509,509.0,MERCER,0509,548,273,0.498175,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3738158.15625,7734.46529675837
51,0027,27.0,APOLLO,0027,206,154,0.747572,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1876043.44921875,8837.36780783454
52,0240,240.0,DUBLIN,0240,864,454,0.525462,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3729097.76953125,9666.54699839044
53,0073,73.0,BONANZA,0073,442,368,0.832579,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5844688.4296875,10543.4120155823
54,0006,6.0,AGRITOPIA,0006,607,366,0.602965,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2828921.2109375,8728.03505448905
55,0914,914.0,WILDFLOWER,0914,1285,603,0.46926,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10116621.5039063,14291.7158859152
56,0673,673.0,RANCHO MIRAGE,0673,1338,552,0.412556,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5648344.3515625,9700.54217694578
57,0378,378.0,HOLLIS,0378,1080,664,0.614814,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3735980.69140625,9713.34301193268
58,0054,54.0,BEARDSLEY,0054,972,665,0.684156,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10950475.1992188,15448.4088670866
59,0257,257.0,ELLSWORTH PARK,0257,571,224,0.392294,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3062924.87890625,7406.58047210356
60,0890,890.0,WENDY,0890,461,280,0.607375,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1898368.546875,7149.51992022839
61,0487,487.0,MARBLE CREEK,0487,139,28,0.201438,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3776186.08984375,7764.018158403
62,0628,628.0,PECOS,0628,837,648,0.774193,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2783893.19921875,7683.96819918274
63,0032,32.0,ARENA,0032,41,24,0.585365,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9872138.12890625,15760.0744037132
64,0348,348.0,HAPPY TRAILS,0348,187,150,0.802139,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2320609.02734375,6375.06781808491
65,0667,667.0,QUAIL RUN,0667,839,599,0.713945,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2742045.97265625,7115.40671460371
66,0424,424.0,KOKOPELLI,0424,1503,865,0.575515,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5225004.22265625,11494.9065917713
67,0754,754.0,SIERRA MADRE,0754,780,463,0.593589,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3714849.47265625,7709.57094165889
68,0233,233.0,DOVE,0233,1061,413,0.389255,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15200910.1054688,15717.7907241895
69,0034,34.0,ARROWHEAD RANCH,0034,466,331,0.7103,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1976392.91796875,5908.6218890256
70,0456,456.0,LOBO,0456,618,357,0.577669,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3728432.1328125,7725.0505082975
71,0411,411.0,JUNIPER,0411,333,185,0.555555,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1829707.234375,5769.57533216313
72,0280,280.0,FENIMORE,0280,909,619,0.680968,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,17064335.265625,20765.2376305154
73,0878,878.0,VISTA VERDE,0878,47,31,0.659574,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,82874407.8945313,44205.0900687042
74,0834,834.0,TIERRA MADRE,0834,627,411,0.655502,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10751234.796875,16342.3971517231
75,0787,787.0,STARDUST,0787,295,251,0.850847,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6445603.4765625,11537.4019962418
76,0056,56.0,BERYL,0056,504,309,0.613095,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1852011.109375,5772.719641738
77,0172,172.0,COTTON LANE,0172,353,215,0.609065,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,27398039.9921875,22445.2825359406
78,0534,534.0,MOON VALLEY,0534,686,497,0.724489,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6496051.203125,10447.1933251138
79,0235,235.0,DOVER,0235,534,436,0.816479,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1569508.38671875,5296.03349323779
80,0647,647.0,PINTO,0647,926,684,0.73866,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5440350.890625,10682.2906048217
81,0168,168.0,CORRINE,0168,643,422,0.656298,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3744325.109375,7764.69036866376
82,0735,735.0,SARATOGA,0735,584,506,0.866438,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2281642.65625,6409.90574944427
83,0372,372.0,HILLERY,0372,563,423,0.751332,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3726255.640625,7693.76217447228
84,0845,845.0,TRADITIONS,0845,616,467,0.758116,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4045727.58203125,8318.7549948484
85,0927,927.0,WOODGLEN,0927,1133,717,0.632833,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6905690.48828125,13277.0605476507
86,0434,434.0,LAREDO,0434,983,618,0.628687,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3881787.171875,8017.93670559665
87,0111,111.0,CARRIAGE LANE,0111,958,564,0.588726,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4197116.16796875,11197.3005229834
88,0038,38.0,ASPEN,0038,256,152,0.59375,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1984917.71875,6244.92656863793
89,0175,175.0,COUNTRY GABLES,0175,307,170,0.553745,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2200266.578125,6377.30363643022
90,0624,624.0,PEACH TREE,0624,990,807,0.815151,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7466610.51171875,11579.2077519176
91,0314,314.0,GILA BEND,0314,138,68,0.492753,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1064681350.04297,224927.209112363
92,0118,118.0,CENTENNIAL,0118,494,246,0.497975,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3722787.25390625,9646.73018634133
93,0078,78.0,BRONCO,0078,676,529,0.782544,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14596705.7382813,15287.7990580415
94,0925,925.0,WOLF RUN,0925,665,551,0.828571,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10889490.6992188,17816.0291743457
95,0026,26.0,APACHE WELLS,0026,1024,757,0.739257,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11171172.5273438,15437.4040372475
96,0911,911.0,WIGWAM CREEK,0911,852,497,0.583333,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5396383.05859375,14313.1071008614
97,0266,266.0,ESCALANTE,0266,1304,613,0.470092,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3702616.80078125,7677.3552091309
98,0165,165.0,CORDOVA,0165,386,128,0.331606,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2334715.46484375,6768.69545605381
99,0017,17.0,ALTADENA,0017,278,179,0.643884,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3508035.9375,7502.30958975723
100,0439,439.0,LASSEN,0439,1479,668,0.451656,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6730381.58984375,15562.7838904336
101,0302,302.0,GARDNER,0302,690,415,0.601449,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5320095.26171875,11795.7572248626
102,0752,752.0,SHEFFIELD,0752,113,68,0.601769,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4935434.9296875,11588.1069939011
103,0595,595.0,ORME,0595,1478,609,0.412043,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8650259.51171875,11956.6352461246
104,0454,454.0,LISBON,0454,803,421,0.524283,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3744170.21484375,7738.83710701192
105,0155,155.0,CONCORD,0155,553,340,0.614828,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1867562.56640625,5796.90158470975
106,0293,293.0,FRANKLIN,0293,630,339,0.538095,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3618798.21484375,7501.89499406508
107,0222,222.0,DESERT VISTA,0222,564,340,0.602836,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2598696.88671875,8122.74522476132
108,0550,550.0,NORTERRA,0550,878,602,0.685649,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,57659686.2265625,32616.7824931392
109,0336,336.0,GREENFIELD PARK,0336,1177,722,0.613423,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7284002.2265625,11359.9988977211
110,0733,733.0,SANTAN,0733,123,65,0.528455,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4884034.14453125,11961.4572979512
111,0590,590.0,ORANGE TREE,0590,301,208,0.691029,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4594442.61328125,9636.25319881284
112,0897,897.0,WESTGREEN PARK,0897,801,447,0.558052,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3178308.08203125,8719.89457062792
113,0541,541.0,MUMMY MOUNTAIN,0541,1057,748,0.707663,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5297067.34375,11705.0158049709
114,0795,795.0,SUMMERSTAR,0795,318,269,0.845911,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2687893.33984375,7537.42298909282
115,0880,880.0,VOGEL,0880,1164,652,0.560137,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5606762.5546875,10846.0094932227
116,0852,852.0,TUCKEY,0852,376,133,0.353723,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2305324.0234375,7117.6216910919
117,0467,467.0,LOOKOUT RIDGE,0467,741,572,0.771929,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11492148.6523438,18447.7976568075
118,0018,18.0,ALVARADO,0018,593,258,0.435075,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4500712.01171875,9117.46789587639
119,0640,640.0,PILGRIM,0640,1458,955,0.655006,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6555527.78515625,11302.7462005478
120,0442,442.0,LAVEEN MEADOWS,0442,934,382,0.408993,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4992543.0546875,9126.76790124747
121,0797,797.0,SUN CITY,0797,704,579,0.822443,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5026034.39453125,13068.7413796702
122,0146,146.0,COLDWATER RIDGE,0146,1388,533,0.384005,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6159233.765625,10968.320327682
123,0091,91.0,CALAVAR,0091,394,264,0.67005,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1495197.58984375,5672.36689070803
124,0623,623.0,PAYNE,0623,124,74,0.596774,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3704193.30859375,7575.4183804252
125,0662,662.0,PRINCESS,0662,401,266,0.663341,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9957599.21484375,13085.4975475625
126,0297,297.0,FRONTIER,0297,1137,748,0.657871,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9912432.80859375,17909.1559522368
127,0870,870.0,VERRADO,0870,734,425,0.579019,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11911878.03125,14470.3311862501
128,0933,933.0,YUKON,0933,349,273,0.782234,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2717358.359375,7304.51256515998
129,0422,422.0,KLEINMAN,0422,1398,601,0.429899,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6296697.47265625,11461.650262684
130,0077,77.0,BREWER,0077,638,389,0.609717,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7636795.44140625,12478.8876281277
131,0052,52.0,BARNEY,0052,533,279,0.523452,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3656186.546875,7648.06399679983
132,0908,908.0,WICKENBURG,0908,630,461,0.731746,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1066978731.33984,183130.320473874
133,0709,709.0,ROTARY PARK,0709,1076,697,0.647769,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3701623.92578125,9559.57833410354
134,0770,770.0,SOSSAMAN,0770,698,436,0.624641,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9007570.0859375,13043.9406058567
135,0335,335.0,GREENFIELD,0335,1264,560,0.443037,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3772050.6875,7791.31909978302
136,0810,810.0,SUNLAND VILLAGE,0810,1141,753,0.659947,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7328123.2421875,11471.2544152495
137,0138,138.0,CLIFFVIEW,0138,653,505,0.773353,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2125892.21875,6755.14695121037
138,0533,533.0,MONTOYA,0533,829,516,0.622436,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12041028.2890625,15470.2882389953
139,0183,183.0,CREIGHTON,0183,1455,637,0.4378,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4581814.8828125,9544.7940311759
140,0284,284.0,FLOWER,0284,482,259,0.537344,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16066451.1914063,16156.9909117941
141,0299,299.0,GALVESTON,0299,1122,674,0.600713,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3601161.8359375,7614.93179817802
142,0321,321.0,GLENVIEW,0321,519,354,0.68208,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5858200.2734375,13113.7212780093
143,0072,72.0,BOLERO,0072,200,80,0.4,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,754501.19921875,4669.86545834788
144,0296,296.0,FRIER,0296,256,110,0.429687,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1880918.296875,5847.49628145977
145,0688,688.0,RIMROCK,0688,590,510,0.864406,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3786512.91796875,7782.51762134858
146,0261,261.0,ENCANTO,0261,1414,969,0.685289,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5587094.0078125,9678.54952663113
147,0205,205.0,DENALI,0205,508,279,0.549212,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3710411.93359375,7705.7618047468
148,0599,599.0,PAIUTE,0599,1030,551,0.534951,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3678364.10546875,9620.67769050737
149,0519,519.0,MIMOSA,0519,875,772,0.882285,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6052013.25390625,11399.4074639654
150,0023,23.0,ANNETTE,0023,784,503,0.641581,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4192931.75390625,10128.3414568241
151,0132,132.0,CITRUS,0132,921,632,0.68621,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1889341.4140625,5829.40379331012
152,0350,350.0,HARMONT,0350,1308,619,0.473241,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5154841.3203125,10767.1532552709
153,0459,459.0,LOMA VERDES,0459,351,265,0.754985,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15257941.34375,19573.7113096242
154,0751,751.0,SHEENA,0751,844,622,0.736966,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4154468.91015625,10502.0161923858
155,0807,807.0,SUNDOWN,0807,602,473,0.785714,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4316803.29296875,9866.58856937096
156,0148,148.0,COLONNADE,0148,1193,778,0.652137,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2932071.3984375,6951.23021342143
157,0398,398.0,IVANHOE,0398,968,583,0.602272,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3684688.19140625,7678.29074192246
158,0796,796.0,SUN AIRE,0796,873,513,0.587628,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7094189.00390625,11288.5305387959
159,0383,383.0,HOPE,0383,1760,705,0.400568,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5571203.953125,9633.47487669579
160,0119,119.0,CENTRAL HIGH,0119,1152,687,0.596354,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3894994.078125,7835.03112324489
161,0672,672.0,RANCHO,0672,993,689,0.693856,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827918.4921875,7775.93528061276
162,0217,217.0,DESERT RIVER,0217,144,78,0.541666,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7619942.3515625,12755.6747958394
163,0742,742.0,SENTRY,0742,517,357,0.690522,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1640268.23046875,7592.06885027393
164,0581,581.0,OAKTREE,0581,964,707,0.733402,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3821452.015625,9722.97245059854
165,0024,24.0,APACHE,0024,316,204,0.645569,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2911008.69140625,7959.16608179955
